index,area,perimeter,min_xpos,min_ypos,max_xpos,max_ypos,center_x,center_y,integral_CH0,min_CH0,max_CH0,ave_CH0,std_CH0,integral_CH1,min_CH1,max_CH1,ave_CH1,std_CH1,integral_CH2,min_CH2,max_CH2,ave_CH2,std_CH2,integral_CH3,min_CH3,max_CH3,ave_CH3,std_CH3,integral_CH4,min_CH4,max_CH4,ave_CH4,std_CH4,ch0_org_min,ch0_org_max,ch0_org_ave,ch0_org_std,ch1_dif_min,ch1_dif_max,ch1_dif_ave,ch1_dif_std,ch2_dif_min,ch2_dif_max,ch2_dif_ave,ch2_dif_std,ch3_dif_min,ch3_dif_max,ch3_dif_ave,ch3_dif_std,id,count12,frequency,tmu_timestamp,sort,n_total,n_sort,s_rate,proc_time,time_idt,id,abs_time,srs_img,fire1_img,fire2_img,fire3_img,proc_begin,proc_end,ch12_abs_time,id,ch12_cycles,frequency,ch12_timestamp,ch13_abs_time,ch13_cycles,ch13_timestamp,proc_end,sort_validation
3_614,83,50,16,6,38,14,26,10,1456,5,20,13.7358,3.47851,2525,9,35,23.8208,5.90618,1786,9,24,16.8491,3.32739,1566,7,22,14.7736,2.75504,1830,8,25,17.2642,3.13923,0,23,6.7806,4.88565,0,24,1.96448,2.28223,0,9,3.11366,1.51754,0,12,4.56885,1.97496,67945,300000,50000000,458309383,1,3615,1297,35.88,4660,--,67945,414503550,0,0,0,0,472,4660,401301663,1500,300000,50000000,4092478050,401328651,1650000,4093828055,4621,0
3_615,102,46,19,7,41,14,29,9,3640,15,41,29.3548,5.96116,2640,6,30,21.2903,4.56631,2708,5,31,21.8387,4.63052,3919,19,45,31.6048,5.92673,3228,11,36,26.0323,5.13517,0,39,7.78115,6.61187,0,13,1.71393,1.72553,0,12,3.09781,1.76711,0,12,4.55601,1.97578,67946,300000,50000000,459155102,0,3616,1297,35.87,4620,--,67946,414518316,0,0,0,0,402,4620,401314360,1501,300000,50000000,4093114771,401341384,1650000,4094464772,4657,0
3_616,101,46,11,6,32,14,20,9,3450,17,40,28.0488,6.06986,2525,9,30,20.5285,4.23367,2612,5,29,21.2358,4.39712,3685,18,40,29.9593,5.80916,3071,12,34,24.9675,5.00396,0,38,7.60355,6.40406,0,12,1.64563,1.65752,0,12,3.05574,1.69624,0,12,4.52732,1.98411,67947,300000,50000000,462002540,0,3617,1297,35.86,4637,--,67947,414535339,0,0,0,0,430,4637,401336216,1502,300000,50000000,4094206401,401363217,1650000,4095556403,4629,0
3_617,200,80,10,5,44,18,26,10,7997,0,64,34.0298,13.9224,4924,0,40,20.9532,8.76708,4906,0,39,20.8766,8.23883,8430,0,63,35.8723,13.2611,6569,0,51,27.9532,10.9312,0,62,9.90574,9.73679,0,25,2.50383,3.70072,0,26,3.64699,3.65283,0,16,4.51831,2.15618,67948,300000,50000000,462283460,0,3618,1297,35.85,5368,--,67948,414592198,0,0,0,0,408,5368,401356063,1503,300000,50000000,4095199027,401383072,1650000,4096549026,4661,0
3_618,194,68,9,5,40,15,24,10,6051,0,48,26.7743,10.0572,3944,0,32,17.4513,6.33223,3976,0,32,17.5929,6.20895,6489,0,51,28.7124,10.0535,5108,0,41,22.6018,7.8937,0,45,8.7653,7.73565,0,19,2.0776,2.7434,0,20,3.35874,2.7411,0,11,4.4541,2.02439,67949,291484,50000000,463672979,0,3619,1297,35.84,4638,--,67949,414597770,0,0,0,0,420,4638,401358136,1504,300000,50000000,4095302386,401385136,1650000,4096652389,4647,0
3_619,92,44,7,7,28,14,16,9,3289,18,40,29.1062,5.46001,2409,10,29,21.3186,3.87245,2501,9,30,22.1327,4.11237,3528,20,44,31.2212,5.57131,2932,14,36,25.9469,4.6427,0,38,7.61694,6.42125,0,12,1.64672,1.64651,0,12,3.07978,1.7078,0,11,4.51175,1.98605,67950,300000,50000000,466914874,0,3620,1297,35.83,7501,--,67950,414625602,0,0,0,0,413,7501,401365122,1505,300000,50000000,4095651211,401392117,1650000,4097001206,0,0
3_620,76,46,7,6,28,14,16,9,1298,4,21,13.3814,3.4054,2183,10,33,22.5052,5.62785,1601,8,25,16.5052,3.42557,1428,8,22,14.7216,2.6035,1626,8,24,16.7629,3.16154,0,22,6.74426,4.79636,0,19,1.84836,2.03285,0,9,3.06503,1.47831,0,14,4.57923,1.96736,67951,300000,50000000,467320093,1,3621,1298,35.85,4669,--,67951,414690430,0,0,0,0,442,4669,401397812,1506,300000,50000000,4097286018,401424807,1650000,4098636019,4741,0
3_621,68,44,7,6,27,13,16,9,1207,2,22,13.7159,4.00837,1925,6,35,21.875,5.7954,1449,6,26,16.4659,3.62739,1293,7,21,14.6932,2.97855,1466,5,25,16.6591,3.68315,0,24,6.73443,4.84846,0,17,1.7541,1.83132,0,10,3.06257,1.46178,0,13,4.5918,1.97996,67952,300000,50000000,468776880,1,3622,1299,35.86,5562,--,67952,414698545,0,0,0,0,392,5562,401400441,1507,300000,50000000,4097418829,401427487,1650000,4098768833,5462,0
3_622,67,42,7,7,26,14,15,10,1145,6,20,13.1609,3.17633,1981,12,32,22.7701,5.41539,1440,9,23,16.5517,3.24395,1282,10,22,14.7356,2.75205,1464,10,23,16.8276,3.09321,0,23,6.73634,4.90005,0,20,1.82623,1.93243,0,10,3.11475,1.45006,0,14,4.63142,1.99575,67953,300000,50000000,469223135,1,3623,1300,35.88,4631,--,67953,414727797,0,0,0,0,418,4631,401404483,1508,300000,50000000,4097619857,401431455,1650000,4098969860,5576,0
3_623,78,42,6,6,25,14,14,9,1269,2,22,12.949,4.22908,2193,7,36,22.3776,6.54422,1581,7,25,16.1327,3.88256,1405,6,22,14.3367,3.27309,1613,6,26,16.4592,3.95425,0,23,6.74071,4.90413,0,21,1.85984,2.00062,0,12,3.12295,1.47943,0,15,4.59426,2.00003,67954,300000,50000000,470153957,1,3624,1301,35.90,4643,--,67954,414736591,0,0,0,0,399,4643,401407576,1509,300000,50000000,4097772014,401434498,1650000,4099122012,4648,0
3_624,58,44,19,6,39,13,28,9,1095,1,22,14.0385,3.95955,1764,7,37,22.6154,5.54985,1329,7,25,17.0385,3.59288,1171,5,19,15.0128,2.82613,1338,5,25,17.1538,3.49387,0,23,6.66448,4.80562,0,17,1.80792,1.90067,0,9,3.05546,1.45532,0,14,4.59126,1.9404,67955,300000,50000000,471076478,1,3625,1302,35.92,4548,--,67955,414755247,0,0,0,0,372,4548,401417808,1510,300000,50000000,4098286161,401444808,1650000,4099636158,458758,0
3_625,27,20,0,7,8,13,3,9,1049,16,40,28.3514,6.0815,771,9,29,20.8378,4.18823,800,10,29,21.6216,4.32686,1096,18,43,29.6216,6.01957,928,13,35,25.0811,5.13798,0,38,6.60546,5.31762,0,12,1.51284,1.2447,0,11,3.0112,1.44276,0,12,4.65437,1.7844,67956,300000,50000000,471295353,0,3626,1302,35.91,5026,--,67956,414773667,0,0,0,0,411,5026,401431884,1511,300000,50000000,4098992361,401458947,1650000,4100342362,4652,0
3_626,65,40,3,8,22,14,12,10,1135,5,21,13.3529,3.01645,1901,12,31,22.3647,4.97014,1394,9,23,16.4,3.10673,1255,10,23,14.7647,2.39925,1422,11,23,16.7294,2.77971,0,23,6.66066,4.83477,0,17,1.75574,1.85172,0,9,3.07514,1.45744,0,15,4.58825,1.9764,67957,300000,50000000,471805973,1,3627,1303,35.93,4595,--,67957,414778004,0,0,0,0,408,4595,401434152,1512,300000,50000000,4099104378,401461180,1650000,4100454379,4780,0
3_627,94,44,3,7,23,14,12,9,3349,16,42,29.1217,5.68009,2454,11,30,21.3391,4.15334,2533,10,32,22.0261,4.24154,3620,19,45,31.4783,5.57533,2985,14,37,25.9565,4.72071,0,38,7.58251,6.49056,0,13,1.66148,1.65473,0,12,3.12295,1.6914,0,11,4.56858,1.91341,67958,300000,50000000,472320681,0,3628,1303,35.92,5353,--,67958,414788283,0,0,0,0,381,5353,401462274,1513,300000,50000000,4100509357,-1543226435814404,0,0,458759,0
3_628,60,46,9,6,28,13,18,9,1092,2,22,13.4815,4.16959,1705,5,34,21.0494,6.28716,1339,6,25,16.5309,3.70214,1197,4,21,14.7778,3.41022,1331,4,25,16.4321,4.00598,0,24,6.67896,4.80851,0,17,1.72459,1.78919,0,9,3.08743,1.44782,0,14,4.60027,1.92384,67959,300000,50000000,472728350,1,3629,1304,35.93,5146,--,67959,414798548,0,0,0,0,433,5146,401502556,1514,300000,50000000,4102522620,401529547,1650000,4103872613,4671,0
3_629,74,45,5,6,25,14,14,9,1251,5,21,13.1684,3.28202,2115,8,32,22.2632,5.59551,1540,9,23,16.2105,3.25704,1384,8,22,14.5684,2.80846,1580,8,23,16.6316,3.21199,0,23,6.68579,4.7702,0,20,1.80437,1.99384,0,10,3.07158,1.45528,0,14,4.54426,1.93923,67960,300000,50000000,473518177,1,3630,1305,35.95,5128,--,67960,414806696,0,0,0,0,384,5128,401507759,1515,300000,50000000,4102783763,401534765,1650000,4104133766,4737,0
3_630,94,44,11,7,31,14,20,9,3374,18,42,29.3391,5.41638,2494,13,30,21.687,3.94829,2571,11,31,22.3565,4.26348,3602,17,45,31.3217,5.69904,3012,16,37,26.1913,4.70688,0,39,7.63825,6.44131,0,12,1.62514,1.62239,0,12,3.10273,1.69097,0,11,4.50956,1.93435,67961,300000,50000000,473994804,0,3631,1305,35.94,4616,--,67961,414822501,0,0,0,0,409,4616,401513915,1516,300000,50000000,4103090101,401540901,1650000,4104440112,4599,0
3_631,69,42,7,7,26,13,15,9,1251,7,21,14.0562,2.90044,1955,9,32,21.9663,5.10001,1484,8,23,16.6742,3.12933,1332,8,20,14.9663,2.48795,1504,8,22,16.8989,2.92239,0,22,6.5888,4.79857,0,16,1.78989,1.70882,0,10,3.1194,1.44165,0,11,4.62268,1.94022,67962,300000,50000000,474358673,1,3632,1306,35.96,7610,--,67962,414832035,0,0,0,0,405,7610,401532885,1517,273438,50000000,4104039798,401559880,1650000,4105389791,4603,0
3_632,96,44,2,7,23,14,11,10,3435,17,41,29.359,5.83016,2501,10,31,21.3761,4.44477,2584,8,31,22.0855,4.60875,3636,20,44,31.0769,5.76929,3036,14,36,25.9487,5.0533,0,39,7.56393,6.47813,0,12,1.64809,1.6688,0,13,3.08962,1.7001,0,12,4.48251,1.94261,67963,300000,50000000,474754098,0,3633,1306,35.95,5781,--,67963,414839314,0,0,0,0,432,5781,401543744,1518,300000,50000000,4104582980,401570750,1650000,4105932977,4545,0
3_633,60,39,0,6,16,14,7,9,1039,4,20,13.3205,3.67421,1770,9,33,22.6923,5.8096,1287,7,24,16.5,3.6224,1131,8,21,14.5,2.73978,1311,8,24,16.8077,3.46061,0,23,6.56639,4.79517,0,18,1.78005,1.84376,0,9,3.10164,1.36967,0,15,4.61967,1.89236,67964,300000,50000000,475080093,1,3634,1307,35.97,4620,--,67964,414847212,0,0,0,0,431,4620,401549887,1519,300000,50000000,4104890674,401576881,1650000,4106240685,4639,0
3_634,105,49,0,5,22,14,10,9,3497,0,41,27.3203,7.03,2535,0,31,19.8047,5.35178,2649,0,31,20.6953,5.4048,3722,0,43,29.0781,6.96263,3099,0,36,24.2109,5.99173,0,39,7.49508,6.38742,0,13,1.70437,1.69217,0,12,3.14044,1.71587,0,13,4.57623,1.96539,67965,300000,50000000,475169973,0,3635,1307,35.96,4661,--,67965,414853734,0,0,0,0,432,4661,401560956,1520,276791,50000000,4105443675,401587965,1650000,4106793676,4630,0
3_635,95,46,18,6,39,14,28,9,3289,15,41,28.1111,6.17519,2422,5,30,20.7009,4.65432,2520,5,31,21.5385,4.95542,3495,16,42,29.8718,6.07297,2929,10,36,25.0342,5.33322,0,38,7.55546,6.32399,0,12,1.61913,1.60932,0,12,3.0377,1.65086,0,11,4.51202,1.91132,67967,300000,50000000,476546682,0,3636,1307,35.95,4736,--,67967,414865044,0,0,0,0,546,4736,401573005,1521,300000,50000000,4106045661,401600004,1650000,4107395662,4640,0
3_636,88,38,26,6,43,14,34,9,2846,11,39,26.8491,6.35253,2092,5,28,19.7358,4.63641,2155,3,28,20.3302,4.86171,3034,15,40,28.6226,6.03676,2532,10,34,23.8868,5.31165,0,38,8.64126,7.07528,0,12,1.70738,1.79933,0,11,2.98169,1.79052,0,11,4.34344,2.13078,67968,300000,50000000,476606411,0,3637,1307,35.94,6255,--,67968,414883078,0,0,0,0,418,6255,401588824,1522,300000,50000000,4106836720,401615827,1650000,4108186715,4553,0
3_637,74,42,7,6,26,14,15,9,1215,3,20,12.9255,3.75652,2047,8,32,21.7766,5.8038,1500,10,24,15.9574,3.49442,1365,7,22,14.5213,2.97052,1535,8,24,16.3298,3.55021,0,24,6.78115,4.86225,0,20,1.77131,1.8526,0,9,3.00929,1.45982,0,14,4.55464,1.97581,67971,300000,50000000,477558364,1,3638,1308,35.95,5131,--,67971,414900863,0,0,0,0,490,5131,401627426,1523,300000,50000000,4108767907,401654408,1650000,4110117908,4623,0
3_638,96,44,4,6,24,14,13,9,3292,17,41,28.1368,5.83667,2415,7,29,20.641,4.43464,2519,5,31,21.5299,4.59761,3595,20,43,30.7265,5.99804,2958,12,36,25.2821,5.09373,0,38,7.56475,6.39137,0,12,1.66503,1.61036,0,11,3.0724,1.66101,0,12,4.57541,1.97624,67973,300000,50000000,478196046,0,3639,1308,35.94,5758,--,67973,414908358,0,0,0,0,445,5758,401650727,1524,300000,50000000,4109932818,401677753,1650000,4111282825,4636,0
3_639,59,41,0,6,18,13,8,9,1077,1,22,13.8077,4.37668,1806,7,36,23.1538,6.02788,1319,6,26,16.9103,3.95872,1177,3,22,15.0897,3.58482,1341,4,26,17.1923,4.00979,0,23,6.65628,4.90081,0,18,1.84781,1.93517,0,9,3.15519,1.46674,0,16,4.61585,2.03157,67974,300000,50000000,478416803,1,3640,1309,35.96,4637,--,67974,414916053,0,0,0,0,420,4637,401667317,1525,300000,50000000,4110761494,401694326,1650000,4112111497,4620,0
3_640,65,40,0,7,18,13,8,9,1175,5,21,13.9881,3.27506,1957,12,36,23.2976,5.74825,1408,9,25,16.7619,3.26824,1273,8,20,15.1548,2.7277,1451,10,24,17.2738,3.12193,0,23,6.6377,4.84118,0,17,1.83115,1.90682,0,8,3.12787,1.46826,0,12,4.56995,2.04024,67975,300000,50000000,479033405,1,3641,1310,35.98,6722,--,67975,414920640,0,0,0,0,423,6722,401669827,1526,300000,50000000,4110886987,401696830,1650000,4112236984,4731,0
3_641,68,46,19,6,39,14,28,9,1207,5,22,13.5618,3.25664,2006,11,32,22.5393,5.48554,1463,10,24,16.4382,3.155,1315,9,22,14.7753,2.74272,1499,9,24,16.8427,3.05713,0,23,6.76038,4.86773,0,20,1.86721,2.01263,0,9,3.12322,1.4654,0,12,4.52377,2.01028,67976,300000,50000000,479967436,1,3642,1311,36.00,4729,--,67976,414932789,0,0,0,0,411,4729,401694845,1527,300000,50000000,4112137731,401721822,1650000,4113487728,0,0
3_642,49,30,0,6,12,14,4,9,830,2,19,13.1746,3.61891,1431,8,35,22.7143,7.00437,1032,5,24,16.381,3.95382,912,7,21,14.4762,3.13129,1053,7,24,16.7143,4.06857,0,23,6.37049,4.70791,0,19,1.7194,1.71643,0,10,3.14317,1.43711,0,14,4.68361,1.89229,67977,300000,50000000,480540002,0,3643,1311,35.99,5092,--,67977,414951480,0,0,0,0,386,5092,401724200,1528,300000,50000000,4113604904,401751184,1650000,4114954899,4692,0
3_643,96,46,4,7,26,14,14,9,3472,19,42,29.4237,5.87498,2527,10,29,21.4153,4.21725,2617,9,32,22.178,4.54848,3686,21,44,31.2373,5.76029,3074,15,36,26.0508,4.97936,0,40,7.52705,6.44083,0,14,1.70929,1.69415,0,12,3.14208,1.6818,0,12,4.53798,1.93188,67978,300000,50000000,481488818,0,3644,1311,35.98,4631,--,67978,414962981,0,0,0,0,420,4631,401742062,1529,300000,50000000,4114498368,401769078,1650000,4115848361,4601,0
3_644,66,45,8,7,28,14,18,10,1190,8,21,13.6782,3.09799,1939,11,31,22.2874,5.37322,1432,7,23,16.4598,3.15429,1293,9,23,14.8621,2.73829,1465,9,23,16.8391,3.00908,0,23,6.78415,4.9056,0,18,1.8347,1.90921,0,9,3.11339,1.45064,0,12,4.54754,2.00128,67979,300000,50000000,481922762,1,3645,1312,35.99,4571,--,67979,414981935,0,0,0,0,392,4571,401745967,1530,300000,50000000,4114693630,401772917,1650000,4116043624,4645,0
3_645,73,42,9,6,28,14,18,10,1225,4,22,13.172,3.27789,2047,7,31,22.0108,5.31076,1496,9,23,16.086,3.32037,1343,8,22,14.4409,2.75705,1530,7,23,16.4516,3.12986,0,23,6.74973,4.849,0,19,1.82923,1.8691,0,10,3.09836,1.46867,0,14,4.55929,1.96653,67980,300000,50000000,481986193,1,3646,1313,36.01,4706,--,67980,414990563,0,0,0,0,412,4706,401753557,1531,300000,50000000,4115073479,401780538,1650000,4116423476,4619,0
3_646,99,46,7,7,28,14,16,10,3539,18,42,29.2479,5.98107,2594,12,30,21.438,4.29086,2643,9,33,21.843,4.49243,3726,18,44,30.7934,5.59946,3130,16,37,25.8678,4.92244,0,38,7.54891,6.43701,0,13,1.65601,1.70229,0,12,3.11393,1.74286,0,11,4.54344,1.92894,67982,300000,50000000,483916533,0,3647,1313,36.00,5026,--,67982,415029107,0,0,0,0,481,5026,401759070,1532,300000,50000000,4115350222,401786072,1650000,4116700221,4731,0
3_647,62,38,11,6,29,13,19,9,1077,3,22,13.4625,3.75814,1771,8,35,22.1375,5.66733,1314,8,24,16.425,3.55238,1176,5,21,14.7,2.88271,1334,6,25,16.675,3.55238,0,24,6.59973,4.75718,0,17,1.75082,1.73636,0,9,3.10027,1.41886,0,12,4.58224,1.91387,67984,300000,50000000,486638232,1,3648,1314,36.02,6337,--,67984,415064563,0,0,0,0,448,6337,401768328,1533,300000,50000000,4115811324,401795337,1650000,4117161319,4545,0
3_648,100,47,12,5,33,14,21,9,3229,0,41,26.4672,7.74616,2357,0,30,19.3197,5.73495,2468,0,31,20.2295,5.95032,3493,0,43,28.6311,7.7905,2887,0,36,23.6639,6.70406,0,38,7.46066,6.24993,0,12,1.66202,1.6198,0,11,3.07022,1.68965,0,12,4.52322,1.90506,67985,300000,50000000,486966682,0,3649,1314,36.01,5052,--,67985,415084931,0,0,0,0,433,5052,401820140,1534,300000,50000000,4118402343,401847142,1650000,4119752336,6874,0
3_649,96,45,64,6,85,14,73,9,3393,0,42,29,6.05106,2485,0,31,21.2393,4.58845,2572,0,32,21.9829,4.61507,3641,1,44,31.1197,6.06963,3019,0,37,25.8034,5.23342,0,39,9.11503,7.50229,0,13,1.83388,2.11816,0,12,3.03962,1.95965,0,12,4.31885,2.13422,67986,250001,50000000,487114388,0,3650,1314,36.00,5468,--,67986,415091483,0,0,0,0,389,5468,401836284,1535,300000,50000000,4119209659,401863286,1650000,4120559657,4678,0
3_650,94,44,8,7,29,14,18,9,3319,16,39,28.8609,5.61192,2437,8,29,21.1913,4.17424,2532,9,30,22.0174,4.27527,3516,20,42,30.5739,5.3618,2949,14,35,25.6435,4.72586,0,38,7.50383,6.34123,0,12,1.63525,1.6273,0,12,3.08115,1.67225,0,11,4.52459,1.95431,67989,300000,50000000,488771709,0,3651,1314,35.99,4993,--,67989,415102412,0,0,0,0,435,4993,401856199,1536,300000,50000000,4120206350,401883202,1650000,4121556355,4636,0
3_651,95,46,9,6,30,14,19,9,3327,16,39,28.4359,5.83152,2436,11,29,20.8205,3.98204,2540,10,29,21.7094,4.25282,3515,18,39,30.0427,5.66349,2954,14,34,25.2479,4.82852,0,38,7.52049,6.36798,0,13,1.63661,1.6374,0,11,3.02978,1.66692,0,11,4.50191,1.95489,67990,300000,50000000,490943853,0,3652,1314,35.98,7571,--,67990,415127599,0,0,0,0,423,7571,401862864,1537,300000,50000000,4120537174,401889867,1650000,4121887179,5041,0
3_652,70,42,14,6,33,14,22,10,1190,4,20,13.2222,3.65385,2002,10,34,22.2444,5.83345,1480,8,25,16.4444,3.47087,1316,7,21,14.6222,2.83462,1494,8,24,16.6,3.42475,0,23,6.59481,4.7486,0,19,1.79918,1.90006,0,10,3.07978,1.48735,0,14,4.60137,1.92136,67991,300000,50000000,491305160,1,3653,1315,36.00,4975,--,67991,415171157,0,0,0,0,424,4975,401882990,1538,252795,50000000,4121544767,401909988,1650000,4122894768,4591,0
3_653,59,43,13,6,33,13,22,9,1102,3,22,13.9494,3.72436,1789,8,35,22.6456,5.46343,1339,7,26,16.9494,3.4196,1182,6,21,14.962,2.72096,1353,6,26,17.1266,3.3916,0,23,6.67432,4.7899,0,18,1.80874,1.89132,0,10,3.08743,1.46526,0,14,4.56148,1.92674,67992,300000,50000000,493554172,1,3654,1316,36.02,4965,--,67992,415178220,0,0,0,0,408,4965,401886461,1539,300000,50000000,4121719458,401913479,1650000,4123069461,4701,0
3_654,95,44,12,7,33,14,21,10,3394,18,41,29.2586,5.41728,2494,12,32,21.5,4.00754,2578,10,31,22.2241,4.11701,3569,19,44,30.7672,5.37773,3010,16,36,25.9483,4.53311,0,38,7.63361,6.40086,0,12,1.63989,1.66015,0,12,3.04262,1.66623,0,11,4.48579,1.85942,67993,300000,50000000,493597448,0,3655,1316,36.01,5901,--,67993,415223359,0,0,0,0,397,5901,401889834,1540,300000,50000000,4121884768,401916781,1650000,4123234775,4940,0
3_655,99,46,12,7,33,14,21,10,3577,18,41,29.562,5.88863,2601,10,31,21.4959,4.45014,2690,9,31,22.2314,4.58845,3775,20,44,31.1983,5.85587,3156,14,36,26.0826,5.07723,0,40,7.66257,6.46483,0,13,1.65137,1.71199,0,13,3.11831,1.70805,0,12,4.55683,1.94073,67995,300000,50000000,495310716,0,3656,1316,36.00,4892,--,67995,415237444,0,0,0,0,492,4892,401895956,1541,250002,50000000,4122192337,401922934,1650000,4123542338,0,0
3_656,63,42,16,8,35,14,25,10,1151,8,22,13.8675,3.00109,1882,11,30,22.6747,5.27579,1391,11,23,16.759,3.02037,1235,10,21,14.8795,2.33567,1418,11,22,17.0843,2.81221,0,22,6.63388,4.74421,0,19,1.80355,1.92451,0,9,3.13197,1.47356,0,13,4.58934,1.9194,67996,300000,50000000,495407956,1,3657,1317,36.01,5020,--,67996,415258498,0,0,0,0,428,5020,401907034,1542,276965,50000000,4122747986,401934032,1650000,4124097989,4662,0
3_657,94,46,17,6,38,14,26,10,3332,0,40,28.7241,6.71923,2444,0,31,21.069,5.11712,2524,0,31,21.7586,5.24506,3555,0,43,30.6466,6.60623,2961,0,36,25.5259,5.82424,0,38,7.69863,6.39631,0,12,1.64727,1.64729,0,11,3.06148,1.71263,0,12,4.49208,1.92388,67998,300000,50000000,497630230,0,3658,1317,36.00,4666,--,67998,415272541,0,0,0,0,462,4666,401926197,1543,300000,50000000,4123704968,401953188,1650000,4125054967,4680,0
3_658,97,45,12,7,33,14,22,9,3440,15,39,28.9076,5.75843,2500,6,29,21.0084,4.25351,2587,5,30,21.7395,4.56229,3653,20,42,30.6975,5.53454,3049,12,34,25.6218,4.88006,0,38,7.65355,6.44355,0,13,1.63497,1.68863,0,11,3.05191,1.71031,0,11,4.5,1.93663,67999,300000,50000000,497680378,0,3659,1317,35.99,4683,--,67999,415304718,0,0,0,0,428,4683,401927273,1544,300000,50000000,4123760140,401954252,1650000,4125110139,4682,0
3_659,97,45,13,7,34,14,22,9,3537,15,42,29.7227,6.08197,2584,7,30,21.7143,4.54324,2651,4,32,22.2773,4.8765,3780,19,45,31.7647,6.06645,3138,12,37,26.3697,5.24022,0,40,7.75765,6.55986,0,13,1.63607,1.70191,0,13,3.10656,1.76444,0,11,4.58005,1.93667,68001,300000,50000000,498836521,0,3660,1317,35.98,5687,--,68001,415323828,0,0,0,0,430,5687,401940589,1545,300000,50000000,4124424826,401967589,1650000,4125774829,0,0
3_660,63,42,16,6,35,13,25,9,1114,4,19,13.5854,3.48849,1850,9,34,22.561,5.5614,1374,8,25,16.7561,3.6142,1210,7,21,14.7561,2.83515,1386,8,24,16.9024,3.41307,0,22,6.6612,4.75877,0,17,1.74945,1.84118,0,9,3.12131,1.46565,0,16,4.62923,1.90239,68002,300000,50000000,500110603,1,3661,1318,36.00,4708,--,68002,415328878,0,0,0,0,479,4708,401947052,1546,300000,50000000,4124747039,401974037,1650000,4126097040,4689,0
3_661,97,45,11,7,32,14,21,10,3500,18,42,29.4118,5.79686,2557,12,30,21.4874,4.25424,2639,10,32,22.1765,4.36496,3708,20,44,31.1597,5.58958,3103,15,37,26.0756,4.92321,0,39,7.65137,6.48418,0,13,1.62978,1.70016,0,12,3.07596,1.74219,0,11,4.5235,1.93084,68003,300000,50000000,500270535,0,3662,1318,35.99,4892,--,68003,415354357,0,0,0,0,388,4892,401959791,1547,260937,50000000,4125386075,401986814,1650000,4126736076,4609,0
3_662,100,46,12,6,33,14,22,9,3523,16,40,28.877,5.99259,2570,9,29,21.0656,4.28443,2668,7,30,21.8689,4.46103,3685,19,41,30.2049,5.87149,3122,14,34,25.5902,5.01923,0,38,7.6724,6.48466,0,13,1.64563,1.69726,0,12,3.07404,1.70622,0,12,4.5082,1.96546,68005,300000,50000000,502678133,0,3663,1318,35.98,5004,--,68005,415402467,0,0,0,0,503,5004,402025036,1548,300000,50000000,4128646551,402052027,1650000,4129996550,4718,0
3_663,60,42,15,6,34,13,23,9,1065,2,22,13.481,3.5609,1711,6,33,21.6582,5.47927,1325,7,24,16.7722,3.4785,1190,6,21,15.0633,2.91804,1322,5,25,16.7342,3.50301,0,23,6.68142,4.75902,0,16,1.71148,1.72647,0,8,3.08525,1.42915,0,12,4.58661,1.87794,68007,300000,50000000,507203485,1,3664,1319,36.00,4716,--,68007,415428048,0,0,0,0,501,4716,402025544,1549,300000,50000000,4128672499,402052543,1650000,4130022500,4797,0
3_664,78,43,14,6,34,13,23,9,1294,3,23,13.0707,4.14205,2214,7,34,22.3636,6.19784,1617,8,25,16.3333,3.57884,1434,8,24,14.4848,3.21412,1636,7,25,16.5253,3.83588,0,22,6.75437,4.8626,0,18,1.83087,1.96946,0,9,3.16995,1.45387,0,13,4.64344,1.9919,68008,300000,50000000,507578181,1,3665,1320,36.02,5079,--,68008,415496244,0,0,0,0,414,5079,402048905,1550,300000,50000000,4129839922,402075909,1650000,4131189919,0,0
3_665,93,43,11,7,31,14,20,9,3382,18,40,29.6667,5.6377,2480,10,29,21.7544,4.15397,2558,8,31,22.4386,4.26745,3639,22,44,31.9211,5.62754,3018,15,36,26.4737,4.77973,0,38,8.52022,7.04481,0,14,1.7224,1.9319,0,14,3.08907,1.8725,0,11,4.44426,2.03344,68009,300000,50000000,507611364,0,3666,1320,36.01,4832,--,68009,415503711,0,0,0,0,368,4832,402049691,1551,300000,50000000,4129882011,402076738,1650000,4131232009,5373,0
3_666,83,41,0,6,18,14,8,9,2944,15,41,28.5825,6.492,2165,6,31,21.0194,4.92661,2226,6,31,21.6117,5.10897,3195,19,42,31.0194,6.43259,2633,12,36,25.5631,5.61667,0,39,7.44645,6.31203,0,13,1.5806,1.58349,0,12,3.07459,1.65779,0,12,4.61148,1.89546,68011,300000,50000000,509424451,0,3667,1320,36.00,4732,--,68011,415512968,0,0,0,0,541,4732,402104593,1552,300000,50000000,4132624931,402131587,1650000,4133974932,4709,0
3_667,199,68,11,4,41,15,25,9,6109,0,44,26.5609,8.4227,4139,0,28,17.9957,5.66261,4205,0,28,18.2826,5.55002,6659,0,46,28.9522,8.08231,5272,0,36,22.9217,6.62032,0,42,8.74918,7.51799,0,18,1.95765,2.51642,0,19,3.3194,2.49171,0,12,4.49809,1.98746,68012,300000,50000000,509682227,0,3668,1320,35.99,5131,--,68012,415540636,0,0,0,0,448,5131,402115409,1553,300000,50000000,4133165656,402142409,1650000,4134515659,4668,0
